"seqnames"	"start"	"end"	"width"	"strand"	"target"
"chr1"	167510927	167510927	1	"-"	1
"chr1"	172411269	172411269	1	"-"	1
"chr1"	173772388	173772388	1	"-"	1
"chr1"	178313682	178313682	1	"-"	1
"chr1"	179076321	179076321	1	"-"	1
"chr1"	179076976	179076976	1	"-"	1
"chr1"	179077778	179077778	1	"-"	1
"chr1"	179077959	179077959	1	"-"	1
"chr1"	179815297	179815297	1	"-"	1
"chr1"	179815330	179815330	1	"-"	1
"chr1"	179815360	179815360	1	"-"	1
"chr1"	179815603	179815603	1	"-"	1
"chr1"	179834819	179834819	1	"-"	1
"chr1"	182353535	182353535	1	"-"	1
"chr1"	197073541	197073541	1	"-"	1
"chr1"	197128788	197128788	1	"-"	1
"chr1"	200376447	200376447	1	"-"	1
"chr1"	200377401	200377401	1	"-"	1
"chr1"	200377463	200377463	1	"-"	1
"chr1"	200377765	200377765	1	"-"	1
"chr1"	200377973	200377973	1	"-"	1
"chr1"	200378227	200378227	1	"-"	1
"chr1"	200378539	200378539	1	"-"	1
"chr1"	200587153	200587153	1	"-"	1
"chr1"	201434866	201434866	1	"-"	1
"chr1"	201435136	201435136	1	"-"	1
"chr1"	202702583	202702583	1	"-"	1
"chr1"	202702859	202702859	1	"-"	1
"chr1"	202910378	202910378	1	"-"	1
"chr1"	202910534	202910534	1	"-"	1
"chr1"	204378878	204378878	1	"-"	1
"chr1"	204379068	204379068	1	"-"	1
"chr1"	204379721	204379721	1	"-"	1
"chr1"	204379869	204379869	1	"-"	1
"chr1"	204380557	204380557	1	"-"	1
"chr1"	205585719	205585719	1	"-"	1
"chr1"	205589196	205589196	1	"-"	1
"chr1"	205589301	205589301	1	"-"	1
"chr1"	205589435	205589435	1	"-"	1
"chr1"	205779464	205779464	1	"-"	1
"chr1"	208390309	208390309	1	"-"	1
"chr1"	212538533	212538533	1	"-"	1
"chr1"	212911808	212911808	1	"-"	1
"chr1"	214556818	214556818	1	"-"	1
"chr1"	220170483	220170483	1	"-"	1
"chr1"	220179561	220179561	1	"-"	1
"chr1"	220440172	220440172	1	"-"	1
"chr1"	223983758	223983758	1	"-"	1
"chr1"	223983891	223983891	1	"-"	1
"chr1"	223983954	223983954	1	"-"	1
"chr1"	223984051	223984051	1	"-"	1
"chr1"	224415085	224415085	1	"-"	1
"chr1"	224577259	224577259	1	"-"	1
"chr1"	224577288	224577288	1	"-"	1
"chr1"	224577415	224577415	1	"-"	1
"chr1"	224577441	224577441	1	"-"	1
"chr1"	224621727	224621727	1	"-"	1
"chr1"	224621889	224621889	1	"-"	1
"chr1"	225589370	225589370	1	"-"	1
"chr1"	225674722	225674722	1	"-"	1
"chr1"	225674926	225674926	1	"-"	1
"chr1"	225685310	225685310	1	"-"	1
"chr1"	226173123	226173123	1	"-"	1
"chr1"	226334441	226334441	1	"-"	1
"chr1"	226340134	226340134	1	"-"	1
"chr1"	227216698	227216698	1	"-"	1
"chr1"	227505519	227505519	1	"-"	1
"chr1"	228288684	228288684	1	"-"	1
"chr1"	228582234	228582234	1	"-"	1
"chr1"	228582406	228582406	1	"-"	1
"chr1"	228582456	228582456	1	"-"	1
"chr1"	228582854	228582854	1	"-"	1
"chr1"	228645092	228645092	1	"-"	1
"chr1"	228645341	228645341	1	"-"	1
"chr1"	229460775	229460775	1	"-"	1
"chr1"	229653897	229653897	1	"-"	1
"chr1"	229729959	229729959	1	"-"	1
"chr1"	229730327	229730327	1	"-"	1
"chr1"	229738099	229738099	1	"-"	1
"chr1"	229738301	229738301	1	"-"	1
"chr1"	230458861	230458861	1	"-"	1
"chr1"	230975122	230975122	1	"-"	1
"chr1"	231155588	231155588	1	"-"	1
"chr1"	231471884	231471884	1	"-"	1
"chr1"	231472191	231472191	1	"-"	1
"chr1"	231472437	231472437	1	"-"	1
"chr1"	233121940	233121940	1	"-"	1
"chr1"	233393904	233393904	1	"-"	1
"chr1"	233394589	233394589	1	"-"	1
"chr1"	233394814	233394814	1	"-"	1
"chr1"	234741783	234741783	1	"-"	1
"chr1"	234742883	234742883	1	"-"	1
"chr1"	234743042	234743042	1	"-"	1
"chr1"	234743163	234743163	1	"-"	1
"chr1"	234743195	234743195	1	"-"	1
"chr1"	234743253	234743253	1	"-"	1
"chr1"	234743349	234743349	1	"-"	1
"chr1"	234745149	234745149	1	"-"	1
"chr1"	235295018	235295018	1	"-"	1
"chr1"	235295163	235295163	1	"-"	1
"chr1"	235331832	235331832	1	"-"	1
"chr1"	235345489	235345489	1	"-"	1
"chr1"	235667725	235667725	1	"-"	1
"chr1"	236706479	236706479	1	"-"	1
"chr1"	236706629	236706629	1	"-"	1
"chr1"	236707020	236707020	1	"-"	1
"chr1"	236714200	236714200	1	"-"	1
"chr1"	239469682	239469682	1	"-"	1
"chr1"	241797428	241797428	1	"-"	1
"chr1"	243327630	243327630	1	"-"	1
"chr1"	243327917	243327917	1	"-"	1
"chr1"	243349639	243349639	1	"-"	1
"chr1"	245017296	245017296	1	"-"	1
"chr1"	245017734	245017734	1	"-"	1
"chr1"	247354057	247354057	1	"-"	1
"chr1"	247354147	247354147	1	"-"	1
"chr1"	247463539	247463539	1	"-"	1
"chr1"	247463566	247463566	1	"-"	1
"chr1"	247463891	247463891	1	"-"	1
"chr10"	5498877	5498877	1	"+"	1
"chr10"	5772744	5772744	1	"+"	1
"chr10"	5772798	5772798	1	"+"	1
"chr10"	5773056	5773056	1	"+"	1
"chr10"	5782092	5782092	1	"+"	1
"chr10"	5782355	5782355	1	"+"	1
"chr10"	5788225	5788225	1	"+"	1
"chr10"	5788440	5788440	1	"+"	1
"chr10"	5788735	5788735	1	"+"	1
"chr10"	5788781	5788781	1	"+"	1
"chr10"	5788984	5788984	1	"+"	1
"chr10"	5790771	5790771	1	"+"	1
"chr10"	5791183	5791183	1	"+"	1
"chr10"	5791265	5791265	1	"+"	1
"chr10"	5948105	5948105	1	"+"	1
"chr10"	6185376	6185376	1	"+"	1
"chr10"	6275045	6275045	1	"+"	1
"chr10"	8006177	8006177	1	"+"	1
"chr10"	8006539	8006539	1	"+"	1
"chr10"	8056928	8056928	1	"+"	1
"chr10"	13251355	13251355	1	"+"	1
"chr10"	13672489	13672489	1	"+"	1
"chr10"	14884654	14884654	1	"+"	1
"chr10"	14885715	14885715	1	"+"	1
"chr10"	14885924	14885924	1	"+"	1
"chr10"	14952683	14952683	1	"+"	1
"chr10"	17271675	17271675	1	"+"	1
"chr10"	20105974	20105974	1	"+"	1
"chr10"	20568759	20568759	1	"+"	1
"chr10"	22242741	22242741	1	"+"	1
"chr10"	22618216	22618216	1	"+"	1
"chr10"	23410566	23410566	1	"+"	1
"chr10"	23728961	23728961	1	"+"	1
"chr10"	23729381	23729381	1	"+"	1
"chr10"	28884766	28884766	1	"+"	1
"chr10"	38406589	38406589	1	"+"	1
"chr10"	43650612	43650612	1	"+"	1
"chr10"	43650795	43650795	1	"+"	1
"chr10"	45498951	45498951	1	"+"	1
"chr10"	62551959	62551959	1	"+"	1
"chr10"	63852068	63852068	1	"+"	1
"chr10"	63852783	63852783	1	"+"	1
"chr10"	64565220	64565220	1	"+"	1
"chr10"	64565436	64565436	1	"+"	1
"chr10"	64565475	64565475	1	"+"	1
"chr10"	64565779	64565779	1	"+"	1
"chr10"	64565888	64565888	1	"+"	1
"chr10"	64913820	64913820	1	"+"	1
"chr10"	70101899	70101899	1	"+"	1
"chr10"	70333193	70333193	1	"+"	1
"chr10"	70450951	70450951	1	"+"	1
"chr10"	70451346	70451346	1	"+"	1
"chr10"	70451465	70451465	1	"+"	1
"chr10"	70742622	70742622	1	"+"	1
"chr10"	73767435	73767435	1	"+"	1
"chr10"	73770829	73770829	1	"+"	1
"chr10"	73992927	73992927	1	"+"	1
"chr10"	74034517	74034517	1	"+"	1
"chr10"	74034792	74034792	1	"+"	1
"chr10"	74034947	74034947	1	"+"	1
"chr10"	74034996	74034996	1	"+"	1
"chr10"	74035032	74035032	1	"+"	1
"chr10"	75491917	75491917	1	"+"	1
"chr10"	75877910	75877910	1	"+"	1
"chr10"	76602771	76602771	1	"+"	1
"chr10"	76790590	76790590	1	"+"	1
"chr10"	76910660	76910660	1	"+"	1
"chr10"	77167339	77167339	1	"+"	1
"chr10"	77168163	77168163	1	"+"	1
"chr10"	81072942	81072942	1	"+"	1
"chr10"	81073212	81073212	1	"+"	1
"chr10"	82191891	82191891	1	"+"	1
"chr10"	88911444	88911444	1	"+"	1
"chr10"	89311888	89311888	1	"+"	1
"chr10"	91497506	91497506	1	"+"	1
"chr10"	91498112	91498112	1	"+"	1
"chr10"	97916940	97916940	1	"+"	1
"chr10"	97919086	97919086	1	"+"	1
"chr10"	97919594	97919594	1	"+"	1
"chr10"	98510668	98510668	1	"+"	1
"chr10"	98714809	98714809	1	"+"	1
"chr10"	98715036	98715036	1	"+"	1
"chr10"	98740938	98740938	1	"+"	1
"chr10"	98742217	98742217	1	"+"	1
"chr10"	98744953	98744953	1	"+"	1
"chr10"	99216654	99216654	1	"+"	1
"chr10"	99474499	99474499	1	"+"	1
"chr10"	99519334	99519334	1	"+"	1
"chr10"	99968066	99968066	1	"+"	1
"chr10"	101300464	101300464	1	"+"	1
"chr10"	102676398	102676398	1	"+"	1
"chr10"	102683956	102683956	1	"+"	1
"chr10"	102754112	102754112	1	"+"	1
"chr10"	103901536	103901536	1	"+"	1
"chr10"	103906821	103906821	1	"+"	1
"chr10"	103907058	103907058	1	"+"	1
"chr10"	103922604	103922604	1	"+"	1
"chr10"	104390216	104390216	1	"+"	1
"chr10"	104573051	104573051	1	"+"	1
"chr10"	104573174	104573174	1	"+"	1
"chr10"	104573321	104573321	1	"+"	1
"chr10"	104679430	104679430	1	"+"	1
"chr10"	104837381	104837381	1	"+"	1
"chr10"	105049957	105049957	1	"+"	1
"chr10"	105205327	105205327	1	"+"	1
"chr10"	105205397	105205397	1	"+"	1
"chr10"	105762103	105762103	1	"+"	1
"chr10"	105763130	105763130	1	"+"	1
"chr10"	112364123	112364123	1	"+"	1
"chr10"	112595824	112595824	1	"+"	1
"chr10"	113804724	113804724	1	"+"	1
"chr10"	114925453	114925453	1	"+"	1
"chr10"	115668061	115668061	1	"+"	1
"chr10"	115668087	115668087	1	"+"	1
"chr10"	115668990	115668990	1	"+"	1
"chr10"	116621358	116621358	1	"+"	1
"chr10"	116734974	116734974	1	"+"	1
"chr10"	121658066	121658066	1	"+"	1
"chr10"	121700249	121700249	1	"+"	1
"chr10"	125170368	125170368	1	"+"	1
"chr10"	126523625	126523625	1	"+"	1
"chr10"	126523676	126523676	1	"+"	1
"chr10"	126631268	126631268	1	"+"	1
"chr10"	126631352	126631352	1	"+"	1
"chr10"	126631522	126631522	1	"+"	1
"chr10"	126673657	126673657	1	"+"	1
"chr10"	135233859	135233859	1	"+"	1
"chr10"	856333	856333	1	"-"	1
"chr10"	3824275	3824275	1	"-"	1
"chr10"	5682374	5682374	1	"-"	1
"chr10"	6246857	6246857	1	"-"	1
"chr10"	7204017	7204017	1	"-"	1
"chr10"	11925111	11925111	1	"-"	1
"chr10"	12070780	12070780	1	"-"	1
"chr10"	15254894	15254894	1	"-"	1
"chr10"	15255072	15255072	1	"-"	1
"chr10"	15255748	15255748	1	"-"	1
"chr10"	15902290	15902290	1	"-"	1
"chr10"	22826101	22826101	1	"-"	1
"chr10"	24873725	24873725	1	"-"	1
"chr10"	24908815	24908815	1	"-"	1
"chr10"	27963782	27963782	1	"-"	1
"chr10"	30602471	30602471	1	"-"	1
"chr10"	33468742	33468742	1	"-"	1
"chr10"	35928922	35928922	1	"-"	1
"chr10"	35930622	35930622	1	"-"	1
"chr10"	43015710	43015710	1	"-"	1
"chr10"	43882259	43882259	1	"-"	1
"chr10"	43882690	43882690	1	"-"	1
"chr10"	43882982	43882982	1	"-"	1
"chr10"	43883112	43883112	1	"-"	1
"chr10"	43883235	43883235	1	"-"	1
"chr10"	44053156	44053156	1	"-"	1
"chr10"	48416453	48416453	1	"-"	1
"chr10"	49658708	49658708	1	"-"	1
"chr10"	53458975	53458975	1	"-"	1
"chr10"	64967486	64967486	1	"-"	1
"chr10"	68129121	68129121	1	"-"	1
"chr10"	71899539	71899539	1	"-"	1
"chr10"	71912004	71912004	1	"-"	1
"chr10"	74127827	74127827	1	"-"	1
"chr10"	74127975	74127975	1	"-"	1
"chr10"	75197956	75197956	1	"-"	1
"chr10"	77158208	77158208	1	"-"	1
"chr10"	77158546	77158546	1	"-"	1
"chr10"	77158576	77158576	1	"-"	1
"chr10"	77158657	77158657	1	"-"	1
"chr10"	77158798	77158798	1	"-"	1
"chr10"	77159162	77159162	1	"-"	1
"chr10"	77159406	77159406	1	"-"	1
"chr10"	77159519	77159519	1	"-"	1
"chr10"	77159623	77159623	1	"-"	1
"chr10"	77159772	77159772	1	"-"	1
"chr10"	77159936	77159936	1	"-"	1
"chr10"	77159981	77159981	1	"-"	1
"chr10"	77160928	77160928	1	"-"	1
"chr10"	79581432	79581432	1	"-"	1
"chr10"	79581804	79581804	1	"-"	1
"chr10"	79736943	79736943	1	"-"	1
"chr10"	79737045	79737045	1	"-"	1
"chr10"	81443513	81443513	1	"-"	1
"chr10"	81443671	81443671	1	"-"	1
"chr10"	81915426	81915426	1	"-"	1
"chr10"	88197124	88197124	1	"-"	1
"chr10"	88259562	88259562	1	"-"	1
"chr10"	88259949	88259949	1	"-"	1
"chr10"	88277414	88277414	1	"-"	1
"chr10"	91359225	91359225	1	"-"	1
"chr10"	91371627	91371627	1	"-"	1
"chr10"	98281395	98281395	1	"-"	1
"chr10"	99116746	99116746	1	"-"	1
"chr10"	99153288	99153288	1	"-"	1
"chr10"	99437411	99437411	1	"-"	1
"chr10"	102034961	102034961	1	"-"	1
"chr10"	102746455	102746455	1	"-"	1
"chr10"	103558815	103558815	1	"-"	1
"chr10"	103563658	103563658	1	"-"	1
"chr10"	103867714	103867714	1	"-"	1
"chr10"	104239115	104239115	1	"-"	1
"chr10"	104240444	104240444	1	"-"	1
"chr10"	104849371	104849371	1	"-"	1
"chr10"	105359880	105359880	1	"-"	1
"chr10"	105360214	105360214	1	"-"	1
"chr10"	105360450	105360450	1	"-"	1
"chr10"	105361204	105361204	1	"-"	1
"chr10"	105361285	105361285	1	"-"	1
"chr10"	105361349	105361349	1	"-"	1
"chr10"	105361850	105361850	1	"-"	1
"chr10"	105362246	105362246	1	"-"	1
"chr10"	105363083	105363083	1	"-"	1
"chr10"	105372676	105372676	1	"-"	1
"chr10"	118434429	118434429	1	"-"	1
"chr10"	118645181	118645181	1	"-"	1
"chr10"	118645335	118645335	1	"-"	1
"chr10"	119043748	119043748	1	"-"	1
"chr10"	119250213	119250213	1	"-"	1
"chr10"	119768545	119768545	1	"-"	1
"chr10"	120445583	120445583	1	"-"	1
"chr10"	120795420	120795420	1	"-"	1
"chr10"	121334609	121334609	1	"-"	1
"chr10"	121334927	121334927	1	"-"	1
"chr10"	124753588	124753588	1	"-"	1
"chr10"	126677989	126677989	1	"-"	1
"chr10"	129899832	129899832	1	"-"	1
"chr10"	129901658	129901658	1	"-"	1
"chr10"	129902778	129902778	1	"-"	1
"chr10"	129904611	129904611	1	"-"	1
"chr10"	129906065	129906065	1	"-"	1
"chr10"	129906497	129906497	1	"-"	1
"chr10"	129907247	129907247	1	"-"	1
"chr10"	129913507	129913507	1	"-"	1
"chr11"	252751	252751	1	"+"	1
"chr11"	376947	376947	1	"+"	1
"chr11"	490935	490935	1	"+"	1
"chr11"	502261	502261	1	"+"	1
"chr11"	607599	607599	1	"+"	1
"chr11"	608346	608346	1	"+"	1
"chr11"	609343	609343	1	"+"	1
"chr11"	840675	840675	1	"+"	1
"chr11"	1010824	1010824	1	"+"	1
"chr11"	1482712	1482712	1	"+"	1
"chr11"	1605671	1605671	1	"+"	1
"chr11"	3877542	3877542	1	"+"	1
"chr11"	8125181	8125181	1	"+"	1
"chr11"	8933109	8933109	1	"+"	1
"chr11"	9466811	9466811	1	"+"	1
"chr11"	9466854	9466854	1	"+"	1
"chr11"	11964381	11964381	1	"+"	1
"chr11"	11964432	11964432	1	"+"	1
"chr11"	11978037	11978037	1	"+"	1
"chr11"	12958856	12958856	1	"+"	1
"chr11"	13751430	13751430	1	"+"	1
"chr11"	17378230	17378230	1	"+"	1
"chr11"	17403085	17403085	1	"+"	1
"chr11"	22301749	22301749	1	"+"	1
"chr11"	32953513	32953513	1	"+"	1
"chr11"	32953968	32953968	1	"+"	1
"chr11"	32954320	32954320	1	"+"	1
"chr11"	32955167	32955167	1	"+"	1
"chr11"	32955215	32955215	1	"+"	1
"chr11"	32956012	32956012	1	"+"	1
"chr11"	32956717	32956717	1	"+"	1
"chr11"	32956810	32956810	1	"+"	1
"chr11"	32956863	32956863	1	"+"	1
"chr11"	32975569	32975569	1	"+"	1
"chr11"	32998138	32998138	1	"+"	1
"chr11"	33094869	33094869	1	"+"	1
"chr11"	33097844	33097844	1	"+"	1
"chr11"	33098950	33098950	1	"+"	1
"chr11"	33308087	33308087	1	"+"	1
"chr11"	34167791	34167791	1	"+"	1
"chr11"	37154407	37154407	1	"+"	1
"chr11"	44129678	44129678	1	"+"	1
"chr11"	44265989	44265989	1	"+"	1
"chr11"	46401660	46401660	1	"+"	1
"chr11"	46694480	46694480	1	"+"	1
"chr11"	47183408	47183408	1	"+"	1
"chr11"	47437695	47437695	1	"+"	1
"chr11"	50227392	50227392	1	"+"	1
"chr11"	57439717	57439717	1	"+"	1
"chr11"	57466341	57466341	1	"+"	1
"chr11"	57466611	57466611	1	"+"	1
"chr11"	57529492	57529492	1	"+"	1
"chr11"	57564267	57564267	1	"+"	1
"chr11"	57569594	57569594	1	"+"	1
"chr11"	60531543	60531543	1	"+"	1
"chr11"	60694679	60694679	1	"+"	1
"chr11"	61563375	61563375	1	"+"	1
"chr11"	61563531	61563531	1	"+"	1
"chr11"	61919384	61919384	1	"+"	1
"chr11"	62439614	62439614	1	"+"	1
"chr11"	62439814	62439814	1	"+"	1
"chr11"	62655919	62655919	1	"+"	1
"chr11"	62655975	62655975	1	"+"	1
"chr11"	62656182	62656182	1	"+"	1
"chr11"	62656257	62656257	1	"+"	1
"chr11"	63676604	63676604	1	"+"	1
"chr11"	63764994	63764994	1	"+"	1
"chr11"	63960730	63960730	1	"+"	1
"chr11"	63971743	63971743	1	"+"	1
"chr11"	64006223	64006223	1	"+"	1
"chr11"	64693075	64693075	1	"+"	1
"chr11"	64807288	64807288	1	"+"	1
"chr11"	64811980	64811980	1	"+"	1
"chr11"	65191414	65191414	1	"+"	1
"chr11"	65192020	65192020	1	"+"	1
"chr11"	65266995	65266995	1	"+"	1
"chr11"	65267646	65267646	1	"+"	1
"chr11"	65267747	65267747	1	"+"	1
"chr11"	65267843	65267843	1	"+"	1
"chr11"	65267952	65267952	1	"+"	1
"chr11"	65268275	65268275	1	"+"	1
"chr11"	65268945	65268945	1	"+"	1
"chr11"	65269085	65269085	1	"+"	1
"chr11"	65269139	65269139	1	"+"	1
"chr11"	65269654	65269654	1	"+"	1
"chr11"	65270276	65270276	1	"+"	1
"chr11"	65272795	65272795	1	"+"	1
"chr11"	65273436	65273436	1	"+"	1
"chr11"	65306033	65306033	1	"+"	1
"chr11"	65386120	65386120	1	"+"	1
"chr11"	65404591	65404591	1	"+"	1
"chr11"	65404793	65404793	1	"+"	1
"chr11"	65658980	65658980	1	"+"	1
"chr11"	66391848	66391848	1	"+"	1
"chr11"	66392134	66392134	1	"+"	1
"chr11"	66407756	66407756	1	"+"	1
"chr11"	66411062	66411062	1	"+"	1
"chr11"	66625442	66625442	1	"+"	1
"chr11"	67017710	67017710	1	"+"	1
"chr11"	68216528	68216528	1	"+"	1
"chr11"	70052548	70052548	1	"+"	1
"chr11"	70281691	70281691	1	"+"	1
"chr11"	70281743	70281743	1	"+"	1
"chr11"	71707404	71707404	1	"+"	1
"chr11"	71942157	71942157	1	"+"	1
"chr11"	71948770	71948770	1	"+"	1
"chr11"	71949423	71949423	1	"+"	1
"chr11"	74547565	74547565	1	"+"	1
"chr11"	75277802	75277802	1	"+"	1
"chr11"	76507229	76507229	1	"+"	1
"chr11"	76507877	76507877	1	"+"	1
"chr11"	79752972	79752972	1	"+"	1
"chr11"	82876898	82876898	1	"+"	1
"chr11"	82879639	82879639	1	"+"	1
"chr11"	82880573	82880573	1	"+"	1
"chr11"	82880869	82880869	1	"+"	1
"chr11"	85955972	85955972	1	"+"	1
"chr11"	86056788	86056788	1	"+"	1
"chr11"	86518902	86518902	1	"+"	1
"chr11"	92577512	92577512	1	"+"	1
"chr11"	93914734	93914734	1	"+"	1
"chr11"	94532706	94532706	1	"+"	1
"chr11"	94533112	94533112	1	"+"	1
"chr11"	94603857	94603857	1	"+"	1
"chr11"	94604295	94604295	1	"+"	1
"chr11"	94801223	94801223	1	"+"	1
"chr11"	94861788	94861788	1	"+"	1
"chr11"	98965305	98965305	1	"+"	1
"chr11"	102220875	102220875	1	"+"	1
"chr11"	111594614	111594614	1	"+"	1
"chr11"	111953768	111953768	1	"+"	1
"chr11"	117038415	117038415	1	"+"	1
"chr11"	117283055	117283055	1	"+"	1
"chr11"	117927946	117927946	1	"+"	1
"chr11"	118342973	118342973	1	"+"	1
"chr11"	118344407	118344407	1	"+"	1
"chr11"	118375607	118375607	1	"+"	1
"chr11"	118376018	118376018	1	"+"	1
"chr11"	118376457	118376457	1	"+"	1
"chr11"	118376916	118376916	1	"+"	1
"chr11"	118393045	118393045	1	"+"	1
"chr11"	118396105	118396105	1	"+"	1
"chr11"	118471571	118471571	1	"+"	1
"chr11"	119156066	119156066	1	"+"	1
"chr11"	119206575	119206575	1	"+"	1
"chr11"	119206997	119206997	1	"+"	1
"chr11"	119207191	119207191	1	"+"	1
"chr11"	119207384	119207384	1	"+"	1
"chr11"	120350890	120350890	1	"+"	1
"chr11"	125453857	125453857	1	"+"	1
"chr11"	125454500	125454500	1	"+"	1
"chr11"	126147793	126147793	1	"+"	1
"chr11"	134019168	134019168	1	"+"	1
"chr11"	134020961	134020961	1	"+"	1
"chr11"	134242847	134242847	1	"+"	1
"chr11"	771140	771140	1	"-"	1
"chr11"	799297	799297	1	"-"	1
"chr11"	869250	869250	1	"-"	1
"chr11"	1274716	1274716	1	"-"	1
"chr11"	2055900	2055900	1	"-"	1
"chr11"	2965978	2965978	1	"-"	1
"chr11"	3380481	3380481	1	"-"	1
"chr11"	3380649	3380649	1	"-"	1
"chr11"	3381629	3381629	1	"-"	1
"chr11"	3697410	3697410	1	"-"	1
"chr11"	3721937	3721937	1	"-"	1
"chr11"	3848277	3848277	1	"-"	1
"chr11"	6232985	6232985	1	"-"	1
"chr11"	8969813	8969813	1	"-"	1
"chr11"	9161192	9161192	1	"-"	1
"chr11"	9161315	9161315	1	"-"	1
"chr11"	9225560	9225560	1	"-"	1
"chr11"	17191144	17191144	1	"-"	1
"chr11"	17661128	17661128	1	"-"	1
"chr11"	27389704	27389704	1	"-"	1
"chr11"	33731728	33731728	1	"-"	1
"chr11"	46419209	46419209	1	"-"	1
"chr11"	46563703	46563703	1	"-"	1
"chr11"	46700240	46700240	1	"-"	1
"chr11"	46700539	46700539	1	"-"	1
"chr11"	46765603	46765603	1	"-"	1
"chr11"	47744683	47744683	1	"-"	1
"chr11"	47800563	47800563	1	"-"	1
"chr11"	47800611	47800611	1	"-"	1
"chr11"	49868972	49868972	1	"-"	1
"chr11"	57077306	57077306	1	"-"	1
"chr11"	59343252	59343252	1	"-"	1
"chr11"	59344078	59344078	1	"-"	1
"chr11"	60658415	60658415	1	"-"	1
"chr11"	61170698	61170698	1	"-"	1
"chr11"	61172117	61172117	1	"-"	1
"chr11"	61665358	61665358	1	"-"	1
"chr11"	62430458	62430458	1	"-"	1
"chr11"	62559731	62559731	1	"-"	1
"chr11"	62574431	62574431	1	"-"	1
"chr11"	62574823	62574823	1	"-"	1
"chr11"	62622818	62622818	1	"-"	1
"chr11"	64572078	64572078	1	"-"	1
"chr11"	64621355	64621355	1	"-"	1
"chr11"	64845122	64845122	1	"-"	1
"chr11"	64895423	64895423	1	"-"	1
"chr11"	64895452	64895452	1	"-"	1
"chr11"	65381516	65381516	1	"-"	1
"chr11"	65381655	65381655	1	"-"	1
"chr11"	65421567	65421567	1	"-"	1
"chr11"	65487089	65487089	1	"-"	1
"chr11"	65487258	65487258	1	"-"	1
"chr11"	65542891	65542891	1	"-"	1
"chr11"	65545392	65545392	1	"-"	1
"chr11"	65545454	65545454	1	"-"	1
"chr11"	65546150	65546150	1	"-"	1
"chr11"	65546831	65546831	1	"-"	1
"chr11"	65547000	65547000	1	"-"	1
"chr11"	65684935	65684935	1	"-"	1
"chr11"	65766036	65766036	1	"-"	1
"chr11"	66113067	66113067	1	"-"	1
"chr11"	66130955	66130955	1	"-"	1
"chr11"	66436270	66436270	1	"-"	1
"chr11"	66436342	66436342	1	"-"	1
"chr11"	67925597	67925597	1	"-"	1
"chr11"	68026972	68026972	1	"-"	1
"chr11"	68029418	68029418	1	"-"	1
"chr11"	71714362	71714362	1	"-"	1
"chr11"	71724197	71724197	1	"-"	1
"chr11"	71724367	71724367	1	"-"	1
"chr11"	71725067	71725067	1	"-"	1
"chr11"	71725206	71725206	1	"-"	1
"chr11"	71726205	71726205	1	"-"	1
"chr11"	71726456	71726456	1	"-"	1
"chr11"	71726654	71726654	1	"-"	1
"chr11"	71726989	71726989	1	"-"	1
"chr11"	71727228	71727228	1	"-"	1
"chr11"	72003455	72003455	1	"-"	1
"chr11"	72004341	72004341	1	"-"	1
"chr11"	72004457	72004457	1	"-"	1
"chr11"	73724434	73724434	1	"-"	1
"chr11"	73789418	73789418	1	"-"	1
"chr11"	76063427	76063427	1	"-"	1
"chr11"	76820938	76820938	1	"-"	1
"chr11"	77378169	77378169	1	"-"	1
"chr11"	85371431	85371431	1	"-"	1
"chr11"	85375056	85375056	1	"-"	1
"chr11"	85375092	85375092	1	"-"	1
"chr11"	85375570	85375570	1	"-"	1
"chr11"	85375621	85375621	1	"-"	1
"chr11"	85669699	85669699	1	"-"	1
"chr11"	88059517	88059517	1	"-"	1
"chr11"	94906382	94906382	1	"-"	1
"chr11"	110101677	110101677	1	"-"	1
"chr11"	116714364	116714364	1	"-"	1
"chr11"	118622437	118622437	1	"-"	1
"chr11"	118657086	118657086	1	"-"	1
"chr11"	118964645	118964645	1	"-"	1
"chr11"	118964680	118964680	1	"-"	1
"chr11"	118964845	118964845	1	"-"	1
"chr11"	118964914	118964914	1	"-"	1
"chr11"	122928389	122928389	1	"-"	1
"chr11"	122929859	122929859	1	"-"	1
"chr11"	122930389	122930389	1	"-"	1
"chr11"	126133423	126133423	1	"-"	1
"chr11"	128838764	128838764	1	"-"	1
"chr11"	128839660	128839660	1	"-"	1
"chr11"	129311111	129311111	1	"-"	1
"chr11"	129739553	129739553	1	"-"	1
"chr11"	129739641	129739641	1	"-"	1
"chr11"	130130958	130130958	1	"-"	1
"chr11"	133790252	133790252	1	"-"	1
"chr12"	862916	862916	1	"+"	1
"chr12"	1005460	1005460	1	"+"	1
"chr12"	1005540	1005540	1	"+"	1
"chr12"	1005653	1005653	1	"+"	1
"chr12"	1137337	1137337	1	"+"	1
"chr12"	1599647	1599647	1	"+"	1
"chr12"	1602875	1602875	1	"+"	1
"chr12"	1603043	1603043	1	"+"	1
"chr12"	1897087	1897087	1	"+"	1
"chr12"	2998327	2998327	1	"+"	1
"chr12"	3049969	3049969	1	"+"	1
"chr12"	3149762	3149762	1	"+"	1
"chr12"	4461719	4461719	1	"+"	1
"chr12"	6948791	6948791	1	"+"	1
"chr12"	6979674	6979674	1	"+"	1
"chr12"	7044861	7044861	1	"+"	1
"chr12"	7045947	7045947	1	"+"	1
"chr12"	7046381	7046381	1	"+"	1
"chr12"	7046480	7046480	1	"+"	1
